dataset_variant,model,split,encounter_id,similarity_score,rouge_l,chrf,token_f1,bertscore_f1
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00515,0.735886,0.0666666666666666,0.0588337101831075,0.0754716981132075,0.6487506031990051
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00516,0.734862,0.1111111111111111,0.1995135184931643,0.0816326530612244,0.6503646373748779
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00517,0.747004,0.1951219512195122,0.2267455975160845,0.2702702702702702,0.752688467502594
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00518,0.692654,0.0,0.0774692193606568,0.0,0.6068283319473267
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00519,0.729254,0.0963855421686746,0.1638005632061954,0.1081081081081081,0.676783561706543
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00520,0.713596,0.0952380952380952,0.1835522086963867,0.1111111111111111,0.7083001732826233
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00521,0.650965,0.0714285714285714,0.1427020443251133,0.08,0.7015371918678284
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00522,0.677176,0.16,0.3145546120368676,0.0952380952380952,0.7309654951095581
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00523,0.71947,0.0909090909090909,0.2123986256004572,0.1052631578947368,0.6725068688392639
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00524,0.683774,0.0869565217391304,0.2464248493013592,0.0952380952380952,0.6752691268920898
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00525,0.709664,0.1714285714285714,0.1258873721391948,0.2222222222222222,0.6864727735519409
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00526,0.594617,0.0,0.1370689276904711,0.0,0.6333279013633728
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00527,0.645474,0.1081081081081081,0.1864349873951067,0.1935483870967742,0.6815170645713806
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00528,0.698966,0.1025641025641025,0.1242096379613919,0.1212121212121212,0.649556040763855
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00529,0.714212,0.0625,0.086373559912882,0.0967741935483871,0.6144020557403564
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00530,0.719911,0.1129943502824858,0.2570924291756741,0.0509554140127388,0.6319186091423035
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00532,0.713424,0.1032258064516128,0.1287528583721683,0.1353383458646616,0.6667236089706421
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00533,0.707534,0.0,0.0209688034558288,0.0,0.6314243078231812
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00534,0.736552,0.0,0.0894253196250136,0.0,0.6488106846809387
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00535,0.634104,0.0363636363636363,0.0287181395583543,0.0416666666666666,0.620291531085968
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00536,0.70133,0.0206185567010309,0.0769100067941077,0.0235294117647058,0.5994770526885986
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00537,0.668874,0.0,0.126891571575952,0.0,0.5959969162940979
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00538,0.73635,0.1709401709401709,0.1962095719556641,0.1923076923076923,0.6891077756881714
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00539,0.789984,0.1481481481481481,0.1980285083515511,0.0869565217391304,0.6931819319725037
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00540,0.705312,0.0869565217391304,0.1781114083653222,0.1,0.7017413973808289
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00541,0.710915,0.0930232558139534,0.1709629239033321,0.1578947368421052,0.694518506526947
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00542,0.73438,0.0833333333333333,0.137549535161056,0.0909090909090909,0.6516463160514832
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00543,0.773129,0.0714285714285714,0.316629156838307,0.1176470588235294,0.6689437627792358
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00544,0.594944,0.1081081081081081,0.1419860575030518,0.1212121212121212,0.6667172312736511
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00545,0.677937,0.109090909090909,0.2230126381815088,0.16,0.6405105590820312
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00546,0.685375,0.0,0.0456336956173166,0.0,0.6350204348564148
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00547,0.689888,0.1111111111111111,0.2424134520063418,0.0571428571428571,0.6390758156776428
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00548,0.650559,0.1818181818181818,0.1305939880936724,0.2,0.710213303565979
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00549,0.681598,0.1411764705882353,0.2551666097692259,0.1466666666666666,0.6389240026473999
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00550,0.732183,0.0769230769230769,0.1629681125415119,0.0869565217391304,0.6732088327407837
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00551,0.695806,0.3076923076923077,0.4869217868222887,0.1666666666666666,0.6808061599731445
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00552,0.716551,0.0930232558139534,0.0646532053277141,0.1066666666666666,0.6610361933708191
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00553,0.690727,0.0697674418604651,0.1936580620582784,0.0789473684210526,0.6558024883270264
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00554,0.591664,0.125,0.2491991356596404,0.135593220338983,0.700814962387085
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00555,0.746638,0.08,0.161994472336222,0.0869565217391304,0.6773055791854858
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00556,0.783196,0.1111111111111111,0.1525155463931847,0.1714285714285714,0.6514809727668762
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00557,0.673346,0.0,0.111207296367003,0.0,0.6953429579734802
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00558,0.688579,0.0,0.0955067288891051,0.0,0.6604801416397095
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00559,0.663502,0.0888888888888888,0.1588249744570069,0.05,0.675693154335022
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00560,0.717055,0.0576923076923076,0.0622575564196799,0.0434782608695652,0.6510682702064514
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00561,0.69867,0.1842105263157895,0.1079949277387347,0.1269841269841269,0.688898503780365
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00562,0.664168,0.1176470588235294,0.2014139721787226,0.0714285714285714,0.6330629587173462
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00563,0.710632,0.0925925925925925,0.115560385417137,0.1458333333333333,0.6839591860771179
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00564,0.753911,0.175,0.2468826218033847,0.0857142857142857,0.6363681554794312
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00565,0.688954,0.0,0.1526955746327307,0.0,0.6656516790390015
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00566,0.680548,0.0,0.0982920277455303,0.0,0.521793782711029
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00567,0.677305,0.0555555555555555,0.1793211713790054,0.064516129032258,0.6343652009963989
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00568,0.703147,0.0425531914893617,0.1547332782912756,0.0526315789473684,0.6356806755065918
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00569,0.70255,0.0636942675159235,0.0569161634574778,0.0571428571428571,0.6412632465362549
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00570,0.673975,0.0,0.1544929992954253,0.0,0.6047948598861694
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00571,0.788071,0.0983606557377049,0.2328794396221055,0.1071428571428571,0.6647820472717285
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00572,0.707341,0.1224489795918367,0.2387437039067712,0.1304347826086956,0.7065942883491516
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00573,0.713419,0.1568627450980392,0.2047870837266305,0.1333333333333333,0.6577266454696655
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00574,0.690033,0.0416666666666666,0.1463876449951421,0.0465116279069767,0.6127310991287231
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00575,0.71438,0.1194029850746268,0.1393169153339053,0.1361702127659574,0.6715582609176636
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00576,0.587868,0.1395348837209302,0.1804403251063551,0.1142857142857142,0.6368799209594727
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00577,0.660291,0.0276497695852534,0.0181335220689134,0.0115606936416184,0.584663450717926
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00578,0.645416,0.1333333333333333,0.0875130973580475,0.1481481481481481,0.6398366689682007
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00579,0.743855,0.0307692307692307,0.1787208685962471,0.037037037037037,0.6555148959159851
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00580,0.713872,0.0,0.128108407365235,0.0,0.6313803791999817
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00581,0.680348,0.2222222222222222,0.3362615417601706,0.1290322580645161,0.688387930393219
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00582,0.579536,0.074074074074074,0.1726690446219428,0.0816326530612244,0.6302788853645325
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00583,0.683708,0.0999999999999999,0.1601946356110159,0.1052631578947368,0.6341506838798523
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00584,0.71438,0.1194029850746268,0.275730530478546,0.1361702127659574,0.6715582609176636
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00585,0.708092,0.074074074074074,0.1635220389804202,0.0799999999999999,0.6510260105133057
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00586,0.695965,0.0869565217391304,0.2089623029003599,0.0909090909090909,0.6713091135025024
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00587,0.716024,0.1739130434782608,0.2960435308669343,0.198019801980198,0.7030854225158691
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00588,0.720941,0.0999999999999999,0.1823079197394083,0.0606060606060606,0.6574039459228516
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00589,0.710644,0.0588235294117647,0.1836787493286638,0.0666666666666666,0.6446924805641174
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00590,0.684674,0.0,0.1249637912605049,0.0,0.6401816010475159
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00591,0.676625,0.3,0.3495132680545904,0.1111111111111111,0.6989888548851013
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00592,0.720077,0.08,0.0814448716839756,0.0,0.6101629734039307
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00593,0.677476,0.0,0.2897033264914139,0.0,0.6904631853103638
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00594,0.751008,0.0526315789473684,0.1449510566891147,0.0625,0.6447734236717224
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00595,0.674384,0.0919540229885057,0.2237260790155141,0.1481481481481481,0.6275919675827026
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00596,0.66995,0.1379310344827586,0.3213830224689685,0.1391304347826087,0.7126457095146179
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00597,0.515124,0.0,0.0642509369221936,0.0,0.679095447063446
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00598,0.61488,0.1538461538461538,0.2969198543003989,0.1714285714285714,0.6538615822792053
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00599,0.700424,0.0544217687074829,0.2107931999091512,0.0775193798449612,0.6461700201034546
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00600,0.711346,0.1094527363184079,0.2642166379682145,0.1564245810055866,0.6396535038948059
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00601,0.714393,0.0606060606060606,0.1684761655110662,0.0625,0.6144332885742188
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00602,0.738833,0.0392156862745098,0.1086095589745134,0.0454545454545454,0.6267863512039185
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00603,0.661809,0.1285714285714286,0.3310184599992496,0.119047619047619,0.6287506818771362
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00604,0.716519,0.0765027322404371,0.2823632720845063,0.1325301204819277,0.6761556267738342
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00605,0.67914,0.1666666666666666,0.1632879290546134,0.1886792452830188,0.6674349308013916
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00606,0.658108,0.0481927710843373,0.3053729784713034,0.0833333333333333,0.7017009258270264
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00607,0.515357,0.0745341614906832,0.169278815634739,0.0408163265306122,0.6335158348083496
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00608,0.713402,0.0504201680672269,0.2108055564640268,0.019047619047619,0.6510840058326721
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00609,0.748959,0.074074074074074,0.0856099991455611,0.0,0.6244513392448425
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00610,0.647138,0.0869565217391304,0.1376249258574803,0.0952380952380952,0.6424611806869507
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00611,0.65271,0.074074074074074,0.238208037378656,0.1224489795918367,0.6795437335968018
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00612,0.691022,0.1538461538461538,0.199834491335327,0.0909090909090909,0.6791301369667053
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00613,0.681607,0.1935483870967741,0.1396311620114327,0.0833333333333333,0.6531086564064026
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00614,0.754456,0.0512820512820512,0.0677068714709656,0.0,0.6209536790847778
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00615,0.682052,0.0,0.1532230284922853,0.0,0.627527117729187
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00616,0.728945,0.1276595744680851,0.2295278865388988,0.1,0.6877459287643433
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00617,0.725066,0.043010752688172,0.1147665140158301,0.0323886639676113,0.594639003276825
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00618,0.706374,0.0,0.0754295958651993,0.0,0.6662278175354004
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00619,0.722806,0.0869565217391304,0.1692237441658318,0.0566037735849056,0.6426728367805481
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00620,0.755673,0.0,0.0453997018182935,0.0,0.6578879952430725
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00621,0.70223,0.0,0.077699668169582,0.0,0.6387407779693604
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00622,0.669722,0.0,0.1921562513319055,0.0,0.6156474351882935
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00623,0.683356,0.1481481481481481,0.1649896713762579,0.1333333333333333,0.6856228709220886
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00624,0.703902,0.0186915887850467,0.0134653691947416,0.0,0.5955922603607178
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00625,0.646049,0.144927536231884,0.3332388797626929,0.140625,0.6826083660125732
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00626,0.653959,0.0869565217391304,0.1778121251107118,0.0909090909090909,0.7077473402023315
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00627,0.671663,0.097560975609756,0.262739621837593,0.0892857142857142,0.6254867315292358
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00628,0.630581,0.0727272727272727,0.2427839034682279,0.12,0.6541184782981873
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00629,0.657428,0.0666666666666666,0.145508811652813,0.0,0.6627200245857239
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00630,0.707341,0.1224489795918367,0.1615012109538932,0.1304347826086956,0.7065942883491516
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00631,0.755673,0.0,0.0601529406972955,0.0,0.6578879952430725
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00632,0.704197,0.0253164556962025,0.0291870358138236,0.0277777777777777,0.5968005657196045
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00633,0.716041,0.108695652173913,0.1676967718426598,0.1204819277108433,0.6396722197532654
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00634,0.654736,0.0952380952380952,0.1014610279590588,0.0727272727272727,0.6585153341293335
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00635,0.700228,0.08,0.1641708565357107,0.0909090909090909,0.6539698839187622
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00636,0.7177,0.0909090909090909,0.2358452055905705,0.048780487804878,0.7038756608963013
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00637,0.745455,0.1041666666666666,0.160659596240989,0.1379310344827586,0.6320788264274597
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00639,0.759542,0.125,0.2038998287145617,0.16,0.6613970398902893
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00640,0.724429,0.0,0.1218769409875508,0.0,0.6107054352760315
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00641,0.756099,0.0864864864864864,0.2769260840042812,0.1219512195121951,0.6842120885848999
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00642,0.698118,0.0512820512820512,0.1662756462355377,0.054054054054054,0.6308278441429138
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00643,0.673047,0.1366120218579235,0.1577823340300231,0.0674846625766871,0.664209246635437
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00644,0.716259,0.054054054054054,0.216516428273378,0.064516129032258,0.689691424369812
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00645,0.690977,0.0,0.1390082035455013,0.0,0.698349118232727
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00646,0.704137,0.0,0.1726351482507503,0.0,0.6359056830406189
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00647,0.714185,0.1363636363636363,0.2088772649768228,0.048780487804878,0.6276410818099976
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00648,0.74336,0.1682242990654205,0.3500678739367503,0.1363636363636363,0.6817455291748047
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00650,0.697244,0.0714285714285714,0.1179442690344486,0.0970873786407766,0.6411474943161011
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00651,0.754678,0.0813008130081301,0.1867446065853622,0.0934579439252336,0.6619220972061157
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00652,0.711716,0.1153846153846153,0.1463923022528707,0.1224489795918367,0.6912068724632263
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00653,0.717165,0.0701754385964912,0.0485354937266482,0.04,0.5972728133201599
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00654,0.609427,0.065040650406504,0.1194658697964835,0.1272727272727272,0.644287109375
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00655,0.690578,0.1333333333333333,0.200695607777631,0.1276595744680851,0.6745110154151917
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00656,0.669331,0.0,0.050393664618627,0.0,0.6175519824028015
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00657,0.732337,0.1090909090909091,0.1616652682844982,0.0769230769230769,0.6629724502563477
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00658,0.653592,0.2702702702702703,0.1801394738721529,0.2857142857142857,0.7013140320777893
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00659,0.550713,0.1030927835051546,0.2419846133771816,0.1395348837209302,0.6713586449623108
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00660,0.707326,0.0869565217391304,0.0774353998654427,0.0869565217391304,0.6606377363204956
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00661,0.705416,0.1034482758620689,0.2119862076166492,0.08,0.6328340768814087
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00662,0.663174,0.0909090909090909,0.2159708703076902,0.15,0.7089546322822571
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00663,0.693023,0.0,0.0416104204766718,0.0,0.6039028167724609
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00664,0.669155,0.0198019801980198,0.0632302882117267,0.0146520146520146,0.5878276824951172
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00665,0.6835,0.2424242424242424,0.1931676586364061,0.2142857142857142,0.7177215814590454
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00666,0.650461,0.1111111111111111,0.2101898688522288,0.1219512195121951,0.656613826751709
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00667,0.692768,0.0571428571428571,0.0606719325647791,0.0307692307692307,0.6208530068397522
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00668,0.69863,0.1428571428571428,0.2616975467260066,0.1707317073170731,0.6711235046386719
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00669,0.77707,0.1103448275862068,0.2633631153869895,0.0775193798449612,0.6633995771408081
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00670,0.667571,0.0727272727272727,0.2202757552894386,0.0416666666666666,0.6900481581687927
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00671,0.729515,0.125,0.2479218300079376,0.0970873786407767,0.6868643164634705
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00672,0.661273,0.0701754385964912,0.0807951965510332,0.0392156862745098,0.6362362504005432
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00673,0.674016,0.0833333333333333,0.0708948636513945,0.0952380952380952,0.7078155279159546
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00674,0.709318,0.0,0.1646504283633196,0.0,0.6473397016525269
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00675,0.729239,0.0454545454545454,0.1858912341155323,0.0555555555555555,0.6806677579879761
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00676,0.745959,0.1403508771929824,0.163441942531826,0.1466666666666666,0.6786593794822693
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00677,0.671751,0.0,0.0327016149574609,0.0,0.634789228439331
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00678,0.670478,0.0879120879120879,0.2543446747619064,0.073170731707317,0.6308808922767639
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00679,0.666998,0.1860465116279069,0.1757946698432524,0.2105263157894737,0.6807277798652649
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00680,0.635308,0.0,0.1273434173528957,0.0,0.6546190977096558
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00681,0.66358,0.1012658227848101,0.1660617915461827,0.1142857142857143,0.68349689245224
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00682,0.701118,0.05,0.1584040681589416,0.054054054054054,0.677056074142456
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00683,0.652405,0.0606060606060606,0.1251420498060822,0.0,0.6422796249389648
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00685,0.680969,0.048780487804878,0.1892845315235075,0.0,0.6620237231254578
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00686,0.67505,0.0,0.0836837153447792,0.0,0.6981745958328247
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00687,0.710224,0.1403508771929824,0.1104065189619248,0.08,0.6428496837615967
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00688,0.559451,0.099009900990099,0.1384772441413568,0.1538461538461538,0.6559752821922302
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00689,0.732405,0.1176470588235294,0.1402451517150836,0.1538461538461538,0.7546439170837402
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00690,0.684256,0.0,0.0434433100798912,0.0,0.6236984729766846
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00691,0.68483,0.1304347826086956,0.1978776211741171,0.0526315789473684,0.6478719115257263
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00692,0.656715,0.0895522388059701,0.2326871349531888,0.1071428571428571,0.6606588959693909
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00693,0.740855,0.064516129032258,0.1939878255573708,0.0666666666666666,0.6581708788871765
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00694,0.726109,0.1111111111111111,0.1637056083716075,0.125,0.6341785788536072
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00695,0.666179,0.09375,0.2203161366656059,0.074074074074074,0.6776885986328125
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00696,0.616988,0.1523809523809523,0.2266682901627593,0.1875,0.6710052490234375
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00697,0.708261,0.1621621621621621,0.1632216847516353,0.1875,0.6893565654754639
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00698,0.687408,0.0999999999999999,0.1983991398900787,0.074074074074074,0.7014853358268738
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00699,0.711474,0.0,0.0909252661212152,0.0,0.6548190712928772
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00700,0.682016,0.1649484536082474,0.3190528265663278,0.1411764705882353,0.6982908844947815
longest_answer,retrieval_multimodal/multimodal_alpha0.60_results,train,ENC00701,0.725385,0.0714285714285714,0.1715882182937662,0.0869565217391304,0.6844521760940552
